0|340|422|0|0|0|3000|720|1280
1|340|422|0|0|0|3000|720|1280
0|173|780|0|0|0|5000|720|1280
1|173|780|0|0|0|5000|720|1280
0|340|422|0|0|0|7000|720|1280
1|340|422|0|0|0|7000|720|1280
0|438|1122|0|0|0|9000|720|1280
1|438|1122|0|0|0|9000|720|1280
0|362|355|0|0|0|12000|720|1280
1|362|355|0|0|0|12000|720|1280
0|438|1122|0|0|0|14500|720|1280
1|438|1122|0|0|0|14500|720|1280
0|362|704|0|0|0|16000|720|1280
1|362|704|0|0|0|16000|720|1280
0|362|704|0|0|0|17000|720|1280
1|362|704|0|0|0|17000|720|1280
0|362|704|0|0|0|18000|720|1280
1|362|704|0|0|0|18000|720|1280
0|362|704|0|0|0|19000|720|1280
1|362|704|0|0|0|19000|720|1280
0|362|704|0|0|0|20000|720|1280
1|362|704|0|0|0|20000|720|1280
0|362|704|0|0|0|21000|720|1280
1|362|704|0|0|0|21000|720|1280
0|362|704|0|0|0|22000|720|1280
1|362|704|0|0|0|22000|720|1280
0|362|704|0|0|0|23000|720|1280
1|362|704|0|0|0|23000|720|1280
0|362|704|0|0|0|24000|720|1280
1|362|704|0|0|0|24000|720|1280
0|362|704|0|0|0|25000|720|1280
1|362|704|0|0|0|25000|720|1280
0|695|68|0|0|0|33673|720|1280
1|695|68|0|0|0|33747|720|1280
0|342|159|0|0|0|35707|720|1280
1|342|159|0|0|0|35778|720|1280
0|276|446|0|0|0|37745|720|1280
1|276|446|0|0|0|37796|720|1280
0|87|558|0|0|0|39727|720|1280
1|87|558|0|0|0|39779|720|1280
0|352|926|0|0|0|41144|720|1280
1|353|926|0|0|0|41222|720|1280
0|364|488|0|0|0|42538|720|1280
1|364|488|0|0|0|42591|720|1280
0|701|616|0|0|0|43506|720|1280
1|701|616|0|0|0|43577|720|1280
0|706|614|0|0|0|44934|720|1280
1|706|614|0|0|0|44987|720|1280
0|667|614|0|0|0|46438|720|1280
1|667|614|0|0|0|46513|720|1280
0|643|615|0|0|0|47988|720|1280
1|643|615|0|0|0|48066|720|1280
0|717|612|0|0|0|49702|720|1280
1|717|612|0|0|0|49771|720|1280
0|420|554|0|0|0|52213|720|1280
1|420|554|0|0|0|52270|720|1280
0|348|79|0|0|0|54169|720|1280
1|348|79|0|0|0|54241|720|1280
0|702|606|0|0|0|56245|720|1280
1|702|606|0|0|0|56300|720|1280
0|702|606|0|0|0|57834|720|1280
1|702|606|0|0|0|57911|720|1280
0|440|721|0|0|0|60009|720|1280
1|440|721|0|0|0|60054|720|1280
0|349|950|0|0|0|61535|720|1280
1|351|950|0|0|0|61603|720|1280
0|168|858|0|0|0|63333|720|1280
1|168|858|0|0|0|63391|720|1280
0|286|893|0|0|0|66155|720|1280
1|286|893|0|0|0|66222|720|1280
0|379|893|0|0|0|67895|720|1280
1|379|893|0|0|0|67968|720|1280
0|252|870|0|0|0|70026|720|1280
1|252|870|0|0|0|70096|720|1280
0|340|913|0|0|0|71555|720|1280
1|340|913|0|0|0|71635|720|1280
0|698|699|0|0|0|73789|720|1280
1|698|699|0|0|0|73847|720|1280
0|708|735|0|0|0|75235|720|1280
1|708|735|0|0|0|75307|720|1280
0|708|735|0|0|0|76528|720|1280
1|708|735|0|0|0|76626|720|1280
0|352|900|0|0|0|78694|720|1280
1|352|900|0|0|0|78769|720|1280
0|466|1032|0|0|0|80596|720|1280
1|466|1032|0|0|0|80663|720|1280
0|348|1198|0|0|0|82167|720|1280
1|348|1198|0|0|0|82226|720|1280
0|222|1013|0|0|0|83334|720|1280
1|222|1013|0|0|0|83415|720|1280
0|343|396|0|0|0|84402|720|1280
1|343|396|0|0|0|84478|720|1280
0|34|658|0|0|0|86662|720|1280
1|34|658|0|0|0|86740|720|1280
0|37|744|0|0|0|87440|720|1280
1|37|744|0|0|0|87514|720|1280
0|195|750|0|0|0|89387|720|1280
1|195|750|0|0|0|89436|720|1280
0|425|295|0|0|0|90545|720|1280
1|425|295|0|0|0|90606|720|1280
0|636|528|0|0|0|93092|720|1280
1|636|528|0|0|0|93150|720|1280
0|244|476|0|0|0|94547|720|1280
1|244|476|0|0|0|94601|720|1280
0|491|329|0|0|0|95820|720|1280
1|491|329|0|0|0|95889|720|1280
0|342|180|0|0|0|97268|720|1280
1|342|180|0|0|0|97328|720|1280
0|7|571|0|0|0|99128|720|1280
1|7|571|0|0|0|99197|720|1280
0|15|616|0|0|0|100232|720|1280
1|15|616|0|0|0|100303|720|1280
0|15|616|0|0|0|101457|720|1280
1|15|617|0|0|0|101569|720|1280
0|16|619|0|0|0|102566|720|1280
1|17|620|0|0|0|102641|720|1280
0|366|923|0|0|0|103679|720|1280
1|366|923|0|0|0|103701|720|1280
0|17|624|0|0|0|105455|720|1280
1|17|624|0|0|0|105527|720|1280
0|19|624|0|0|0|106938|720|1280
1|20|624|0|0|0|107021|720|1280
0|19|620|0|0|0|108491|720|1280
1|19|620|0|0|0|108574|720|1280
0|19|620|0|0|0|110107|720|1280
1|19|620|0|0|0|110193|720|1280
0|298|500|0|0|0|112212|720|1280
1|298|500|0|0|0|112271|720|1280
0|365|114|0|0|0|113899|720|1280
1|365|114|0|0|0|113964|720|1280
0|351|114|0|0|0|116004|720|1280
1|351|114|0|0|0|116071|720|1280
0|369|371|0|0|0|119290|720|1280
1|369|371|0|0|0|119314|720|1280
0|362|59|0|0|0|121411|720|1280
1|362|59|0|0|0|121471|720|1280
0|360|879|0|0|0|126500|720|1280
1|360|879|0|0|0|126558|720|1280
0|683|84|0|0|0|127484|720|1280
1|683|84|0|0|0|127569|720|1280
0|359|1260|0|0|0|129634|720|1280
1|359|1260|0|0|0|129700|720|1280
0|364|1200|0|0|0|133989|720|1280
1|364|1200|0|0|0|134050|720|1280
0|361|481|0|0|0|136495|720|1280
1|361|481|0|0|0|136572|720|1280
0|705|668|0|0|0|137713|720|1280
1|705|668|0|0|0|137782|720|1280
0|708|615|0|0|0|139152|720|1280
1|708|615|0|0|0|139216|720|1280
0|708|615|0|0|0|140310|720|1280
1|708|615|0|0|0|140420|720|1280
0|708|615|0|0|0|141118|720|1280
1|708|615|0|0|0|141205|720|1280
0|361|1252|0|0|0|142590|720|1280
1|361|1252|0|0|0|142664|720|1280
0|361|1252|0|0|0|144226|720|1280
1|361|1252|0|0|0|144306|720|1280
0|361|1251|0|0|0|144857|720|1280
1|361|1251|0|0|0|144967|720|1280
0|711|1125|0|0|0|146026|720|1280
1|711|1125|0|0|0|146086|720|1280
0|684|621|0|0|0|148576|720|1280
1|684|621|0|0|0|148638|720|1280
0|360|524|0|0|0|150545|720|1280
1|360|524|0|0|0|150585|720|1280
0|697|610|0|0|0|151831|720|1280
1|697|610|0|0|0|151898|720|1280
