0|340|422|0|0|0|3000|720|1280
1|340|422|0|0|0|3000|720|1280
0|173|780|0|0|0|5000|720|1280
1|173|780|0|0|0|5000|720|1280
0|340|422|0|0|0|7000|720|1280
1|340|422|0|0|0|7000|720|1280
0|438|1122|0|0|0|9000|720|1280
1|438|1122|0|0|0|9000|720|1280
0|362|355|0|0|0|12000|720|1280
1|362|355|0|0|0|12000|720|1280
0|438|1122|0|0|0|14500|720|1280
1|438|1122|0|0|0|14500|720|1280
0|362|704|0|0|0|16000|720|1280
1|362|704|0|0|0|16000|720|1280
0|362|704|0|0|0|17000|720|1280
1|362|704|0|0|0|17000|720|1280
0|362|704|0|0|0|18000|720|1280
1|362|704|0|0|0|18000|720|1280
0|362|704|0|0|0|19000|720|1280
1|362|704|0|0|0|19000|720|1280
0|362|704|0|0|0|20000|720|1280
1|362|704|0|0|0|20000|720|1280
0|362|704|0|0|0|21000|720|1280
1|362|704|0|0|0|21000|720|1280
0|362|704|0|0|0|22000|720|1280
1|362|704|0|0|0|22000|720|1280
0|362|704|0|0|0|23000|720|1280
1|362|704|0|0|0|23000|720|1280
0|362|704|0|0|0|24000|720|1280
1|362|704|0|0|0|24000|720|1280
0|362|704|0|0|0|25000|720|1280
1|362|704|0|0|0|25000|720|1280
0|362|704|0|0|0|26000|720|1280
1|362|704|0|0|0|26000|720|1280
0|362|704|0|0|0|27000|720|1280
1|362|704|0|0|0|27000|720|1280
0|362|704|0|0|0|28000|720|1280
1|362|704|0|0|0|28000|720|1280
0|362|704|0|0|0|29000|720|1280
1|362|704|0|0|0|29000|720|1280
0|362|704|0|0|0|30000|720|1280
1|362|704|0|0|0|30000|720|1280
0|362|704|0|0|0|31000|720|1280
1|362|704|0|0|0|31000|720|1280
0|362|704|0|0|0|33000|720|1280
1|362|704|0|0|0|33000|720|1280
0|362|704|0|0|0|35000|720|1280
1|362|704|0|0|0|35000|720|1280
0|362|704|0|0|0|40000|720|1280
1|362|704|0|0|0|40000|720|1280
0|55|1243|0|0|0|50593|720|1280
1|55|1243|0|0|0|50595|720|1280
0|660|123|0|0|0|51162|720|1280
1|660|123|0|0|0|51164|720|1280
0|55|1243|0|0|0|51578|720|1280
1|55|1243|0|0|0|51580|720|1280
0|660|123|0|0|0|52147|720|1280
1|660|123|0|0|0|52148|720|1280
0|55|1243|0|0|0|52562|720|1280
1|55|1243|0|0|0|52562|720|1280
0|660|123|0|0|0|53130|720|1280
1|660|123|0|0|0|53131|720|1280
0|55|1243|0|0|0|53545|720|1280
1|55|1243|0|0|0|53547|720|1280
0|660|123|0|0|0|54115|720|1280
1|660|123|0|0|0|54115|720|1280
0|55|1243|0|0|0|54529|720|1280
1|55|1243|0|0|0|54531|720|1280
0|660|123|0|0|0|55098|720|1280
1|660|123|0|0|0|55100|720|1280
0|55|1243|0|0|0|55514|720|1280
1|55|1243|0|0|0|55515|720|1280
0|660|123|0|0|0|56083|720|1280
1|660|123|0|0|0|56085|720|1280
0|55|1243|0|0|0|56499|720|1280
1|55|1243|0|0|0|56499|720|1280
0|660|123|0|0|0|57068|720|1280
1|660|123|0|0|0|57068|720|1280
0|55|1243|0|0|0|57482|720|1280
1|55|1243|0|0|0|57483|720|1280
0|660|123|0|0|0|58052|720|1280
1|660|123|0|0|0|58052|720|1280
0|55|1243|0|0|0|58466|720|1280
1|55|1243|0|0|0|58468|720|1280
0|660|123|0|0|0|59036|720|1280
1|660|123|0|0|0|59036|720|1280
0|55|1243|0|0|0|59450|720|1280
1|55|1243|0|0|0|59452|720|1280
0|660|123|0|0|0|60020|720|1280
1|660|123|0|0|0|60020|720|1280
0|55|1243|0|0|0|60434|720|1280
1|55|1243|0|0|0|60436|720|1280
0|660|123|0|0|0|61003|720|1280
1|660|123|0|0|0|61005|720|1280
0|55|1243|0|0|0|61419|720|1280
1|55|1243|0|0|0|61420|720|1280
0|660|123|0|0|0|61988|720|1280
1|660|123|0|0|0|61990|720|1280
0|55|1243|0|0|0|62404|720|1280
1|55|1243|0|0|0|62406|720|1280
0|660|123|0|0|0|62973|720|1280
1|660|123|0|0|0|62975|720|1280
0|55|1243|0|0|0|63389|720|1280
1|55|1243|0|0|0|63389|720|1280
0|660|123|0|0|0|63957|720|1280
1|660|123|0|0|0|63959|720|1280
0|55|1243|0|0|0|64373|720|1280
1|55|1243|0|0|0|64373|720|1280
0|660|123|0|0|0|64941|720|1280
1|660|123|0|0|0|64942|720|1280
0|55|1243|0|0|0|65356|720|1280
1|55|1243|0|0|0|65358|720|1280
0|660|123|0|0|0|65926|720|1280
1|660|123|0|0|0|65926|720|1280
0|55|1243|0|0|0|66340|720|1280
1|55|1243|0|0|0|66340|720|1280
0|660|123|0|0|0|66909|720|1280
1|660|123|0|0|0|66909|720|1280
0|55|1243|0|0|0|67323|720|1280
1|55|1243|0|0|0|67325|720|1280
0|660|123|0|0|0|67893|720|1280
1|660|123|0|0|0|67893|720|1280
0|55|1243|0|0|0|68307|720|1280
1|55|1243|0|0|0|68308|720|1280
0|660|123|0|0|0|68877|720|1280
1|660|123|0|0|0|68877|720|1280
0|55|1243|0|0|0|69291|720|1280
1|55|1243|0|0|0|69293|720|1280
0|660|123|0|0|0|69860|720|1280
1|660|123|0|0|0|69862|720|1280
0|55|1243|0|0|0|70276|720|1280
1|55|1243|0|0|0|70277|720|1280
0|660|123|0|0|0|70846|720|1280
1|660|123|0|0|0|70846|720|1280
0|55|1243|0|0|0|71259|720|1280
1|55|1243|0|0|0|71261|720|1280
0|660|123|0|0|0|71829|720|1280
1|660|123|0|0|0|71829|720|1280
0|55|1243|0|0|0|72242|720|1280
1|55|1243|0|0|0|72244|720|1280
0|660|123|0|0|0|72811|720|1280
1|660|123|0|0|0|72813|720|1280
0|55|1243|0|0|0|73226|720|1280
1|55|1243|0|0|0|73228|720|1280
0|660|123|0|0|0|73796|720|1280
1|660|123|0|0|0|73796|720|1280
0|55|1243|0|0|0|74209|720|1280
1|55|1243|0|0|0|74211|720|1280
0|660|123|0|0|0|74779|720|1280
1|660|123|0|0|0|74779|720|1280
0|55|1243|0|0|0|75193|720|1280
1|55|1243|0|0|0|75194|720|1280
0|660|123|0|0|0|75762|720|1280
1|660|123|0|0|0|75764|720|1280
0|55|1243|0|0|0|76178|720|1280
1|55|1243|0|0|0|76179|720|1280
0|660|123|0|0|0|76748|720|1280
1|660|123|0|0|0|76748|720|1280
0|55|1243|0|0|0|77162|720|1280
1|55|1243|0|0|0|77163|720|1280
0|660|123|0|0|0|77731|720|1280
1|660|123|0|0|0|77733|720|1280
0|55|1243|0|0|0|78147|720|1280
1|55|1243|0|0|0|78147|720|1280
0|660|123|0|0|0|78715|720|1280
1|660|123|0|0|0|78717|720|1280
