0|296|1220|0|0|0|200|720|1280
1|296|1220|0|0|0|200|720|1280
0|389|716|0|0|0|203|720|1280
1|389|716|0|0|0|203|720|1280
0|361|1102|0|0|0|206|720|1280
1|361|1102|0|0|0|206|720|1280
0|19|930|0|0|0|209|720|1280
1|19|930|0|0|0|209|720|1280
0|389|716|0|0|0|362|720|1280
1|389|716|0|0|0|362|720|1280
0|361|1102|0|0|0|365|720|1280
1|361|1102|0|0|0|365|720|1280
0|296|1220|0|0|0|368|720|1280
1|296|1220|0|0|0|368|720|1280
0|389|716|0|0|0|371|720|1280
1|389|716|0|0|0|371|720|1280
0|361|1102|0|0|0|524|720|1280
1|361|1102|0|0|0|524|720|1280
0|296|1220|0|0|0|527|720|1280
1|296|1220|0|0|0|527|720|1280
0|389|716|0|0|0|530|720|1280
1|389|716|0|0|0|530|720|1280
0|361|1102|0|0|0|533|720|1280
1|361|1102|0|0|0|533|720|1280
0|296|1220|0|0|0|686|720|1280
1|296|1220|0|0|0|686|720|1280
0|389|716|0|0|0|689|720|1280
1|389|716|0|0|0|689|720|1280
0|361|1102|0|0|0|692|720|1280
1|361|1102|0|0|0|692|720|1280
0|296|1220|0|0|0|695|720|1280
1|296|1220|0|0|0|695|720|1280
0|389|716|0|0|0|848|720|1280
1|389|716|0|0|0|848|720|1280
0|361|1102|0|0|0|851|720|1280
1|361|1102|0|0|0|851|720|1280
0|296|1220|0|0|0|854|720|1280
1|296|1220|0|0|0|854|720|1280
0|389|716|0|0|0|857|720|1280
1|389|716|0|0|0|857|720|1280
0|361|1102|0|0|0|1010|720|1280
1|361|1102|0|0|0|1010|720|1280
0|296|1220|0|0|0|1013|720|1280
1|296|1220|0|0|0|1013|720|1280
0|389|716|0|0|0|1016|720|1280
1|389|716|0|0|0|1016|720|1280
0|361|1102|0|0|0|1019|720|1280
1|361|1102|0|0|0|1019|720|1280
0|296|1220|0|0|0|1172|720|1280
1|296|1220|0|0|0|1172|720|1280
0|389|716|0|0|0|1175|720|1280
1|389|716|0|0|0|1175|720|1280
0|361|1102|0|0|0|1178|720|1280
1|361|1102|0|0|0|1178|720|1280
0|296|1220|0|0|0|1181|720|1280
1|296|1220|0|0|0|1181|720|1280
0|389|716|0|0|0|1334|720|1280
1|389|716|0|0|0|1334|720|1280
0|361|1102|0|0|0|1337|720|1280
1|361|1102|0|0|0|1337|720|1280
0|296|1220|0|0|0|1340|720|1280
1|296|1220|0|0|0|1340|720|1280
0|389|716|0|0|0|1343|720|1280
1|389|716|0|0|0|1343|720|1280
0|361|1102|0|0|0|1496|720|1280
1|361|1102|0|0|0|1496|720|1280
0|296|1220|0|0|0|1499|720|1280
1|296|1220|0|0|0|1499|720|1280
0|389|716|0|0|0|1502|720|1280
1|389|716|0|0|0|1502|720|1280
0|361|1102|0|0|0|1505|720|1280
1|361|1102|0|0|0|1505|720|1280
0|296|1220|0|0|0|1658|720|1280
1|296|1220|0|0|0|1658|720|1280
0|389|716|0|0|0|1661|720|1280
1|389|716|0|0|0|1661|720|1280
0|361|1102|0|0|0|1664|720|1280
1|361|1102|0|0|0|1664|720|1280
0|296|1220|0|0|0|1667|720|1280
1|296|1220|0|0|0|1667|720|1280
0|389|716|0|0|0|1820|720|1280
1|389|716|0|0|0|1820|720|1280
0|361|1102|0|0|0|1823|720|1280
1|361|1102|0|0|0|1823|720|1280
0|296|1220|0|0|0|1826|720|1280
1|296|1220|0|0|0|1826|720|1280
0|389|716|0|0|0|1829|720|1280
1|389|716|0|0|0|1829|720|1280
0|361|1102|0|0|0|1982|720|1280
1|361|1102|0|0|0|1982|720|1280
0|296|1220|0|0|0|1985|720|1280
1|296|1220|0|0|0|1985|720|1280
0|389|716|0|0|0|1988|720|1280
1|389|716|0|0|0|1988|720|1280
0|361|1102|0|0|0|1991|720|1280
1|361|1102|0|0|0|1991|720|1280
0|296|1220|0|0|0|2144|720|1280
1|296|1220|0|0|0|2144|720|1280
0|389|716|0|0|0|2147|720|1280
1|389|716|0|0|0|2147|720|1280
0|361|1102|0|0|0|2150|720|1280
